Date,Iprec,WindS,WindDir,RelHum,AirT,SWglobal,TauCloudiness
22/11/1995 19:59,0.000000,0.000000,45.000000,64.000000,-32.500000,-9999.000000,-9999.000000
22/11/1995 21:00,0.000000,0.000000,83.000000,65.000000,-33.380000,-9999.000000,-9999.000000
22/11/1995 22:00,0.000000,0.000000,169.000000,76.000000,-33.910000,-9999.000000,-9999.000000
22/11/1995 22:59,0.000000,0.000000,169.000000,64.000000,-33.630000,-9999.000000,-9999.000000
23/11/1995 0:00,0.000000,0.000000,169.000000,66.000000,-32.740000,-9999.000000,-9999.000000
23/11/1995 1:00,0.000000,0.000000,169.000000,65.000000,-34.540000,-9999.000000,-9999.000000
23/11/1995 1:59,0.000000,0.000000,169.000000,64.000000,-33.850000,-9999.000000,-9999.000000
23/11/1995 3:00,0.000000,0.000000,169.000000,65.000000,-32.890000,-9999.000000,-9999.000000
23/11/1995 4:00,0.000000,0.000000,169.000000,63.000000,-31.670000,-9999.000000,-9999.000000
23/11/1995 4:59,0.000000,0.000000,169.000000,64.000000,-31.620000,-9999.000000,-9999.000000
23/11/1995 6:00,0.000000,0.000000,169.000000,64.000000,-30.600000,-9999.000000,-9999.000000
23/11/1995 7:00,0.000000,0.000000,160.000000,65.000000,-30.190000,-9999.000000,-9999.000000
23/11/1995 7:59,0.000000,0.000000,128.000000,65.000000,-31.030000,-9999.000000,-9999.000000
23/11/1995 9:00,0.000000,0.000000,180.000000,61.000000,-29.770000,-9999.000000,-9999.000000
23/11/1995 10:00,0.000000,0.000000,9.000000,65.000000,-29.780000,-9999.000000,-9999.000000
23/11/1995 10:59,0.000000,0.000000,294.000000,66.000000,-29.580000,-9999.000000,-9999.000000
23/11/1995 12:00,0.000000,0.000000,294.000000,65.000000,-29.970000,-9999.000000,-9999.000000
23/11/1995 13:00,0.000000,0.000000,293.000000,65.000000,-29.160000,-9999.000000,-9999.000000
23/11/1995 13:59,0.000000,0.000000,293.000000,64.000000,-28.940000,-9999.000000,-9999.000000
23/11/1995 15:00,0.000000,0.000000,293.000000,65.000000,-29.230000,-9999.000000,-9999.000000
23/11/1995 16:00,0.000000,0.000000,72.000000,64.000000,-29.550000,-9999.000000,-9999.000000
23/11/1995 16:59,0.000000,0.000000,87.000000,64.000000,-29.860000,-9999.000000,-9999.000000
23/11/1995 18:00,0.000000,0.000000,86.000000,65.000000,-29.670000,-9999.000000,-9999.000000
23/11/1995 19:00,0.000000,0.000000,56.000000,65.000000,-30.020000,-9999.000000,-9999.000000
23/11/1995 19:59,0.000000,0.000000,62.000000,64.000000,-31.250000,-9999.000000,-9999.000000
23/11/1995 21:00,0.000000,0.000000,93.000000,64.000000,-31.120000,-9999.000000,-9999.000000
23/11/1995 22:00,0.000000,0.000000,26.000000,65.000000,-29.630000,-9999.000000,-9999.000000
23/11/1995 22:59,0.000000,0.000000,75.000000,65.000000,-30.900000,-9999.000000,-9999.000000
24/11/1995 0:00,0.000000,0.000000,90.000000,63.000000,-30.360000,-9999.000000,-9999.000000
24/11/1995 1:00,0.000000,0.000000,107.000000,65.000000,-29.910000,-9999.000000,-9999.000000
24/11/1995 1:59,0.000000,0.000000,95.000000,63.000000,-30.280000,-9999.000000,-9999.000000
24/11/1995 3:00,0.000000,0.000000,100.000000,62.000000,-30.400000,-9999.000000,-9999.000000
24/11/1995 4:00,0.000000,0.000000,93.000000,64.000000,-30.210000,-9999.000000,-9999.000000
24/11/1995 4:59,0.000000,0.000000,82.000000,65.000000,-30.720000,-9999.000000,-9999.000000
24/11/1995 6:00,0.000000,0.000000,82.000000,64.000000,-30.500000,-9999.000000,-9999.000000
24/11/1995 7:00,0.000000,0.000000,59.000000,63.000000,-30.000000,-9999.000000,-9999.000000
24/11/1995 7:59,0.000000,0.000000,63.000000,65.000000,-31.210000,-9999.000000,-9999.000000
24/11/1995 9:00,0.000000,0.000000,57.000000,64.000000,-31.180000,-9999.000000,-9999.000000
24/11/1995 10:00,0.000000,0.000000,69.000000,65.000000,-28.950000,-9999.000000,-9999.000000
24/11/1995 10:59,0.000000,0.000000,51.000000,66.000000,-28.720000,-9999.000000,-9999.000000
24/11/1995 12:00,0.000000,0.000000,72.000000,64.000000,-29.370000,-9999.000000,-9999.000000
24/11/1995 13:00,0.000000,0.000000,42.000000,64.000000,-29.580000,-9999.000000,-9999.000000
24/11/1995 13:59,0.000000,0.000000,78.000000,64.000000,-30.680000,-9999.000000,-9999.000000
24/11/1995 15:00,0.000000,0.000000,88.000000,64.000000,-29.690000,-9999.000000,-9999.000000
24/11/1995 16:00,0.000000,0.000000,76.000000,64.000000,-29.180000,-9999.000000,-9999.000000
24/11/1995 16:59,0.000000,0.000000,101.000000,66.000000,-29.150000,-9999.000000,-9999.000000
24/11/1995 18:00,0.000000,0.000000,51.000000,65.000000,-29.810000,-9999.000000,-9999.000000
24/11/1995 19:00,0.000000,0.000000,79.000000,65.000000,-31.850000,-9999.000000,-9999.000000
24/11/1995 19:59,0.000000,0.000000,66.000000,65.000000,-28.860000,-9999.000000,-9999.000000
24/11/1995 21:00,0.000000,0.000000,76.000000,67.000000,-28.930000,-9999.000000,-9999.000000
24/11/1995 22:00,0.000000,0.000000,79.000000,65.000000,-29.980000,-9999.000000,-9999.000000
24/11/1995 22:59,0.000000,0.000000,107.000000,64.000000,-29.670000,-9999.000000,-9999.000000
25/11/1995 0:00,0.000000,0.000000,62.000000,64.000000,-30.200000,-9999.000000,-9999.000000
25/11/1995 1:00,0.000000,0.000000,65.000000,66.000000,-29.920000,-9999.000000,-9999.000000
25/11/1995 1:59,0.000000,0.000000,50.000000,66.000000,-28.420000,-9999.000000,-9999.000000
25/11/1995 3:00,0.000000,0.000000,171.000000,64.000000,-29.290000,-9999.000000,-9999.000000
25/11/1995 4:00,0.000000,0.000000,50.000000,63.000000,-29.900000,-9999.000000,-9999.000000
25/11/1995 4:59,0.000000,0.000000,241.000000,65.000000,-30.320000,-9999.000000,-9999.000000
25/11/1995 6:00,0.000000,0.000000,282.000000,62.000000,-30.990000,-9999.000000,-9999.000000
25/11/1995 7:00,0.000000,0.000000,240.000000,63.000000,-30.940000,-9999.000000,-9999.000000
25/11/1995 7:59,0.000000,0.000000,275.000000,65.000000,-31.770000,-9999.000000,-9999.000000
25/11/1995 9:00,0.000000,0.000000,123.000000,64.000000,-32.030000,-9999.000000,-9999.000000
25/11/1995 10:00,0.000000,0.000000,117.000000,64.000000,-31.490000,-9999.000000,-9999.000000
25/11/1995 10:59,0.000000,0.000000,31.000000,67.000000,-32.110000,-9999.000000,-9999.000000
25/11/1995 12:00,0.000000,0.000000,186.000000,68.000000,-30.770000,-9999.000000,-9999.000000
25/11/1995 13:00,0.000000,0.000000,200.000000,68.000000,-28.210000,-9999.000000,-9999.000000
25/11/1995 13:59,0.000000,0.000000,286.000000,68.000000,-27.000000,-9999.000000,-9999.000000
25/11/1995 15:00,0.000000,0.000000,54.000000,68.000000,-25.960000,-9999.000000,-9999.000000
25/11/1995 16:00,0.000000,0.000000,3.000000,68.000000,-27.560000,-9999.000000,-9999.000000
25/11/1995 16:59,0.000000,0.000000,332.000000,67.000000,-27.900000,-9999.000000,-9999.000000
25/11/1995 18:00,0.000000,0.000000,31.000000,68.000000,-27.470000,-9999.000000,-9999.000000
25/11/1995 19:00,0.000000,0.000000,290.000000,68.000000,-26.800000,-9999.000000,-9999.000000
25/11/1995 19:59,0.000000,0.000000,293.000000,67.000000,-25.520000,-9999.000000,-9999.000000
25/11/1995 21:00,0.000000,0.000000,293.000000,67.000000,-24.370000,-9999.000000,-9999.000000
25/11/1995 22:00,0.000000,0.000000,294.000000,67.000000,-23.720000,-9999.000000,-9999.000000
25/11/1995 22:59,0.000000,0.000000,53.000000,65.000000,-23.020000,-9999.000000,-9999.000000
26/11/1995 0:00,0.000000,0.000000,292.000000,67.000000,-23.040000,-9999.000000,-9999.000000
26/11/1995 1:00,0.000000,0.000000,292.000000,64.000000,-24.000000,-9999.000000,-9999.000000
26/11/1995 1:59,0.000000,0.000000,248.000000,68.000000,-24.870000,-9999.000000,-9999.000000
26/11/1995 3:00,0.000000,0.000000,335.000000,67.000000,-24.980000,-9999.000000,-9999.000000
26/11/1995 4:00,0.000000,0.000000,214.000000,67.000000,-25.210000,-9999.000000,-9999.000000
26/11/1995 4:59,0.000000,0.000000,175.000000,65.000000,-24.430000,-9999.000000,-9999.000000
26/11/1995 6:00,0.000000,0.000000,166.000000,69.000000,-23.470000,-9999.000000,-9999.000000
26/11/1995 7:00,0.000000,0.000000,199.000000,68.000000,-23.990000,-9999.000000,-9999.000000
26/11/1995 7:59,0.000000,0.000000,201.000000,67.000000,-23.500000,-9999.000000,-9999.000000
26/11/1995 9:00,0.000000,0.000000,158.000000,71.000000,-22.690000,-9999.000000,-9999.000000
26/11/1995 10:00,0.000000,0.010000,168.000000,72.000000,-20.720000,-9999.000000,-9999.000000
26/11/1995 10:59,0.000000,0.000000,169.000000,73.000000,-20.230000,-9999.000000,-9999.000000
26/11/1995 12:00,0.000000,0.000000,175.000000,74.000000,-20.130000,-9999.000000,-9999.000000
26/11/1995 13:00,0.000000,0.000000,153.000000,73.000000,-19.670000,-9999.000000,-9999.000000
26/11/1995 13:59,0.000000,0.000000,173.000000,73.000000,-19.270000,-9999.000000,-9999.000000
26/11/1995 15:00,0.000000,0.010000,166.000000,73.000000,-18.900000,-9999.000000,-9999.000000
26/11/1995 16:00,0.000000,0.000000,240.000000,73.000000,-18.730000,-9999.000000,-9999.000000
26/11/1995 16:59,0.000000,0.000000,162.000000,72.000000,-18.760000,-9999.000000,-9999.000000
26/11/1995 18:00,0.000000,0.000000,267.000000,71.000000,-18.950000,-9999.000000,-9999.000000
26/11/1995 19:00,0.000000,0.000000,257.000000,69.000000,-19.200000,-9999.000000,-9999.000000
26/11/1995 19:59,0.000000,0.020000,124.000000,69.000000,-19.760000,-9999.000000,-9999.000000
26/11/1995 21:00,0.000000,0.020000,226.000000,69.000000,-20.480000,-9999.000000,-9999.000000
26/11/1995 22:00,0.000000,0.010000,144.000000,69.000000,-22.060000,-9999.000000,-9999.000000
26/11/1995 22:59,0.000000,0.000000,105.000000,67.000000,-23.410000,-9999.000000,-9999.000000
27/11/1995 0:00,0.150000,0.000000,174.000000,67.000000,-23.620000,-9999.000000,-9999.000000
27/11/1995 1:00,0.150000,0.060000,145.000000,67.000000,-21.950000,-9999.000000,-9999.000000
27/11/1995 1:59,0.150000,0.150000,136.000000,68.000000,-21.190000,-9999.000000,-9999.000000
27/11/1995 3:00,0.150000,0.170000,133.000000,69.000000,-20.880000,-9999.000000,-9999.000000
27/11/1995 4:00,0.150000,0.300000,162.000000,67.000000,-20.480000,-9999.000000,-9999.000000
27/11/1995 4:59,0.150000,0.110000,286.000000,65.000000,-20.670000,-9999.000000,-9999.000000
27/11/1995 6:00,0.150000,0.000000,194.000000,67.000000,-22.540000,-9999.000000,-9999.000000
27/11/1995 7:00,0.150000,0.000000,186.000000,66.000000,-23.200000,-9999.000000,-9999.000000
27/11/1995 7:59,0.150000,0.000000,196.000000,65.000000,-22.980000,-9999.000000,-9999.000000
27/11/1995 9:00,0.150000,0.000000,194.000000,64.000000,-22.570000,-9999.000000,-9999.000000
27/11/1995 10:00,0.150000,0.280000,163.000000,65.000000,-22.310000,-9999.000000,-9999.000000
27/11/1995 10:59,0.150000,0.180000,180.000000,66.000000,-21.920000,-9999.000000,-9999.000000
27/11/1995 12:00,0.150000,0.310000,171.000000,68.000000,-21.730000,-9999.000000,-9999.000000
27/11/1995 13:00,0.150000,0.060000,190.000000,68.000000,-21.650000,-9999.000000,-9999.000000
27/11/1995 13:59,0.150000,0.120000,182.000000,66.000000,-21.350000,-9999.000000,-9999.000000
27/11/1995 15:00,0.150000,0.080000,180.000000,69.000000,-21.140000,-9999.000000,-9999.000000
27/11/1995 16:00,0.150000,0.080000,189.000000,68.000000,-21.140000,-9999.000000,-9999.000000
27/11/1995 16:59,0.150000,0.070000,177.000000,69.000000,-20.970000,-9999.000000,-9999.000000
27/11/1995 18:00,0.150000,0.020000,205.000000,70.000000,-20.100000,-9999.000000,-9999.000000
27/11/1995 19:00,0.150000,0.040000,201.000000,71.000000,-18.480000,-9999.000000,-9999.000000
27/11/1995 19:59,0.150000,0.330000,224.000000,73.000000,-18.510000,-9999.000000,-9999.000000
27/11/1995 21:00,0.150000,1.680000,207.000000,73.000000,-16.310000,-9999.000000,-9999.000000
27/11/1995 22:00,0.150000,2.580000,215.000000,73.000000,-15.390000,-9999.000000,-9999.000000
27/11/1995 22:59,0.150000,3.090000,234.000000,75.000000,-13.580000,-9999.000000,-9999.000000
28/11/1995 0:00,0.110000,2.960000,225.000000,75.000000,-12.650000,-9999.000000,-9999.000000
28/11/1995 1:00,0.110000,2.600000,210.000000,77.000000,-12.390000,-9999.000000,-9999.000000
28/11/1995 1:59,0.110000,2.680000,234.000000,78.000000,-11.340000,-9999.000000,-9999.000000
28/11/1995 3:00,0.110000,2.770000,210.000000,80.000000,-10.800000,-9999.000000,-9999.000000
28/11/1995 4:00,0.110000,2.550000,239.000000,82.000000,-10.210000,-9999.000000,-9999.000000
28/11/1995 4:59,0.110000,3.700000,243.000000,83.000000,-9.310000,-9999.000000,-9999.000000
28/11/1995 6:00,0.110000,4.410000,261.000000,89.000000,-8.900000,-9999.000000,-9999.000000
28/11/1995 7:00,0.110000,4.700000,255.000000,91.000000,-8.840000,-9999.000000,-9999.000000
28/11/1995 7:59,0.110000,4.960000,252.000000,92.000000,-8.760000,-9999.000000,-9999.000000
28/11/1995 9:00,0.110000,5.340000,254.000000,95.000000,-8.620000,-9999.000000,-9999.000000
28/11/1995 10:00,0.110000,5.320000,251.000000,94.000000,-8.570000,-9999.000000,-9999.000000
28/11/1995 10:59,0.110000,4.770000,255.000000,92.000000,-8.520000,-9999.000000,-9999.000000
28/11/1995 12:00,0.110000,5.370000,253.000000,93.000000,-8.190000,-9999.000000,-9999.000000
28/11/1995 13:00,0.110000,4.710000,239.000000,94.000000,-8.070000,-9999.000000,-9999.000000
28/11/1995 13:59,0.110000,4.450000,248.000000,94.000000,-7.810000,-9999.000000,-9999.000000
28/11/1995 15:00,0.110000,4.830000,254.000000,97.000000,-7.880000,-9999.000000,-9999.000000
28/11/1995 16:00,0.110000,4.200000,259.000000,95.000000,-7.900000,-9999.000000,-9999.000000
28/11/1995 16:59,0.110000,2.970000,272.000000,95.000000,-7.940000,-9999.000000,-9999.000000
28/11/1995 18:00,0.110000,3.490000,267.000000,94.000000,-8.320000,-9999.000000,-9999.000000
28/11/1995 19:00,0.110000,3.570000,247.000000,94.000000,-8.430000,-9999.000000,-9999.000000
28/11/1995 19:59,0.110000,1.950000,296.000000,93.000000,-8.340000,-9999.000000,-9999.000000
28/11/1995 21:00,0.110000,2.050000,283.000000,93.000000,-8.340000,-9999.000000,-9999.000000
28/11/1995 22:00,0.110000,1.220000,282.000000,93.000000,-8.630000,-9999.000000,-9999.000000
28/11/1995 22:59,0.110000,1.150000,268.000000,92.000000,-8.790000,-9999.000000,-9999.000000
29/11/1995 0:00,0.030000,0.360000,311.000000,93.000000,-9.370000,-9999.000000,-9999.000000
29/11/1995 1:00,0.030000,0.000000,311.000000,92.000000,-9.850000,-9999.000000,-9999.000000
29/11/1995 1:59,0.030000,0.000000,311.000000,92.000000,-10.480000,-9999.000000,-9999.000000
29/11/1995 3:00,0.030000,0.000000,311.000000,92.000000,-10.470000,-9999.000000,-9999.000000
29/11/1995 4:00,0.030000,0.000000,311.000000,92.000000,-11.460000,-9999.000000,-9999.000000
29/11/1995 4:59,0.030000,0.000000,312.000000,90.000000,-12.900000,-9999.000000,-9999.000000
29/11/1995 6:00,0.030000,0.000000,312.000000,92.000000,-13.290000,-9999.000000,-9999.000000
29/11/1995 7:00,0.030000,0.000000,311.000000,92.000000,-13.050000,-9999.000000,-9999.000000
29/11/1995 7:59,0.030000,0.010000,310.000000,91.000000,-12.750000,-9999.000000,-9999.000000
29/11/1995 9:00,0.030000,0.000000,310.000000,91.000000,-13.310000,-9999.000000,-9999.000000
29/11/1995 10:00,0.030000,0.000000,309.000000,91.000000,-12.260000,-9999.000000,-9999.000000
29/11/1995 10:59,0.030000,0.040000,228.000000,90.000000,-12.480000,-9999.000000,-9999.000000
29/11/1995 12:00,0.030000,1.500000,231.000000,87.000000,-11.110000,-9999.000000,-9999.000000
29/11/1995 13:00,0.030000,3.670000,238.000000,91.000000,-10.720000,-9999.000000,-9999.000000
29/11/1995 13:59,0.030000,5.320000,266.000000,91.000000,-10.350000,-9999.000000,-9999.000000
29/11/1995 15:00,0.030000,6.280000,260.000000,91.000000,-10.930000,-9999.000000,-9999.000000
29/11/1995 16:00,0.030000,6.070000,279.000000,91.000000,-12.140000,-9999.000000,-9999.000000
29/11/1995 16:59,0.030000,5.310000,286.000000,90.000000,-13.000000,-9999.000000,-9999.000000
29/11/1995 18:00,0.030000,4.590000,286.000000,88.000000,-13.270000,-9999.000000,-9999.000000
29/11/1995 19:00,0.030000,3.400000,293.000000,90.000000,-13.680000,-9999.000000,-9999.000000
29/11/1995 19:59,0.030000,3.660000,280.000000,88.000000,-14.170000,-9999.000000,-9999.000000
29/11/1995 21:00,0.030000,3.270000,277.000000,88.000000,-14.220000,-9999.000000,-9999.000000
29/11/1995 22:00,0.030000,3.820000,273.000000,91.000000,-14.520000,-9999.000000,-9999.000000
29/11/1995 22:59,0.030000,3.390000,271.000000,89.000000,-15.040000,-9999.000000,-9999.000000
30/11/1995 0:00,0.000000,2.460000,259.000000,88.000000,-15.130000,-9999.000000,-9999.000000
30/11/1995 1:00,0.000000,2.850000,264.000000,91.000000,-15.110000,-9999.000000,-9999.000000
30/11/1995 1:59,0.000000,3.040000,274.000000,73.000000,-15.060000,-9999.000000,-9999.000000
30/11/1995 3:00,0.000000,2.930000,272.000000,77.000000,-15.460000,-9999.000000,-9999.000000
30/11/1995 4:00,0.000000,2.340000,276.000000,77.000000,-16.310000,-9999.000000,-9999.000000
30/11/1995 4:59,0.000000,1.880000,277.000000,76.000000,-17.260000,-9999.000000,-9999.000000
30/11/1995 6:00,0.000000,1.570000,255.000000,76.000000,-17.880000,-9999.000000,-9999.000000
30/11/1995 7:00,0.000000,1.420000,273.000000,77.000000,-18.690000,-9999.000000,-9999.000000
30/11/1995 7:59,0.000000,0.850000,262.000000,69.000000,-19.070000,-9999.000000,-9999.000000
30/11/1995 9:00,0.000000,0.430000,223.000000,69.000000,-20.240000,-9999.000000,-9999.000000
30/11/1995 10:00,0.000000,0.080000,223.000000,73.000000,-20.390000,-9999.000000,-9999.000000
30/11/1995 10:59,0.000000,0.040000,223.000000,74.000000,-20.330000,-9999.000000,-9999.000000
30/11/1995 12:00,0.000000,0.110000,177.000000,72.000000,-20.820000,-9999.000000,-9999.000000
30/11/1995 13:00,0.000000,0.430000,196.000000,73.000000,-20.180000,-9999.000000,-9999.000000
30/11/1995 13:59,0.000000,0.820000,201.000000,71.000000,-20.030000,-9999.000000,-9999.000000
30/11/1995 15:00,0.000000,1.870000,206.000000,73.000000,-19.590000,-9999.000000,-9999.000000
30/11/1995 16:00,0.000000,2.110000,238.000000,74.000000,-19.250000,-9999.000000,-9999.000000
30/11/1995 16:59,0.000000,1.680000,217.000000,74.000000,-19.070000,-9999.000000,-9999.000000
30/11/1995 18:00,0.000000,1.710000,190.000000,74.000000,-19.150000,-9999.000000,-9999.000000
30/11/1995 19:00,0.000000,2.340000,170.000000,75.000000,-18.550000,-9999.000000,-9999.000000
30/11/1995 19:59,0.000000,2.030000,162.000000,73.000000,-18.520000,-9999.000000,-9999.000000
30/11/1995 21:00,0.000000,2.040000,158.000000,75.000000,-18.690000,-9999.000000,-9999.000000
30/11/1995 22:00,0.000000,2.370000,158.000000,73.000000,-18.420000,-9999.000000,-9999.000000
30/11/1995 22:59,0.000000,2.470000,178.000000,72.000000,-19.390000,-9999.000000,-9999.000000
1/12/1995 0:00,0.020000,1.310000,129.000000,73.000000,-20.780000,-9999.000000,-9999.000000
1/12/1995 1:00,0.020000,1.010000,199.000000,71.000000,-21.700000,-9999.000000,-9999.000000
1/12/1995 1:59,0.020000,1.810000,252.000000,72.000000,-21.530000,-9999.000000,-9999.000000
1/12/1995 3:00,0.020000,1.440000,224.000000,72.000000,-22.610000,-9999.000000,-9999.000000
1/12/1995 4:00,0.020000,0.850000,260.000000,69.000000,-23.760000,-9999.000000,-9999.000000
1/12/1995 4:59,0.020000,0.850000,235.000000,66.000000,-23.500000,-9999.000000,-9999.000000
1/12/1995 6:00,0.020000,1.380000,240.000000,67.000000,-22.310000,-9999.000000,-9999.000000
1/12/1995 7:00,0.020000,1.410000,233.000000,72.000000,-22.280000,-9999.000000,-9999.000000
1/12/1995 7:59,0.020000,0.740000,220.000000,64.000000,-23.240000,-9999.000000,-9999.000000
1/12/1995 9:00,0.020000,0.950000,228.000000,65.000000,-22.650000,-9999.000000,-9999.000000
1/12/1995 10:00,0.020000,1.090000,221.000000,70.000000,-21.870000,-9999.000000,-9999.000000
1/12/1995 10:59,0.020000,1.160000,230.000000,68.000000,-21.370000,-9999.000000,-9999.000000
1/12/1995 12:00,0.020000,0.440000,75.000000,67.000000,-20.590000,-9999.000000,-9999.000000
1/12/1995 13:00,0.020000,0.740000,243.000000,68.000000,-20.760000,-9999.000000,-9999.000000
1/12/1995 13:59,0.020000,0.760000,234.000000,69.000000,-20.580000,-9999.000000,-9999.000000
1/12/1995 15:00,0.020000,0.610000,227.000000,69.000000,-20.750000,-9999.000000,-9999.000000
1/12/1995 16:00,0.020000,0.710000,247.000000,71.000000,-20.570000,-9999.000000,-9999.000000
1/12/1995 16:59,0.020000,0.840000,242.000000,68.000000,-20.920000,-9999.000000,-9999.000000
1/12/1995 18:00,0.020000,1.250000,284.000000,73.000000,-20.910000,-9999.000000,-9999.000000
1/12/1995 19:00,0.020000,1.600000,271.000000,72.000000,-21.650000,-9999.000000,-9999.000000
1/12/1995 19:59,0.020000,2.360000,283.000000,71.000000,-21.530000,-9999.000000,-9999.000000
1/12/1995 21:00,0.020000,1.210000,243.000000,70.000000,-22.050000,-9999.000000,-9999.000000
1/12/1995 22:00,0.020000,1.210000,271.000000,67.000000,-21.980000,-9999.000000,-9999.000000
1/12/1995 22:59,0.020000,2.290000,259.000000,70.000000,-21.510000,-9999.000000,-9999.000000
2/12/1995 0:00,0.000000,2.400000,282.000000,66.000000,-22.470000,-9999.000000,-9999.000000
2/12/1995 1:00,0.000000,2.830000,255.000000,69.000000,-23.520000,-9999.000000,-9999.000000
2/12/1995 1:59,0.000000,2.340000,258.000000,65.000000,-24.620000,-9999.000000,-9999.000000
2/12/1995 3:00,0.000000,2.510000,264.000000,69.000000,-24.890000,-9999.000000,-9999.000000
2/12/1995 4:00,0.000000,2.190000,256.000000,66.000000,-25.100000,-9999.000000,-9999.000000
2/12/1995 4:59,0.000000,1.860000,259.000000,67.000000,-25.630000,-9999.000000,-9999.000000
2/12/1995 6:00,0.000000,1.700000,208.000000,66.000000,-26.410000,-9999.000000,-9999.000000
2/12/1995 7:00,0.000000,1.400000,215.000000,66.000000,-27.230000,-9999.000000,-9999.000000
2/12/1995 7:59,0.000000,1.390000,218.000000,61.000000,-27.470000,-9999.000000,-9999.000000
2/12/1995 9:00,0.000000,1.240000,215.000000,65.000000,-27.850000,-9999.000000,-9999.000000
2/12/1995 10:00,0.000000,1.550000,221.000000,57.000000,-27.940000,-9999.000000,-9999.000000
2/12/1995 10:59,0.000000,1.780000,209.000000,65.000000,-27.080000,-9999.000000,-9999.000000
2/12/1995 12:00,0.000000,1.560000,209.000000,63.000000,-27.540000,-9999.000000,-9999.000000
2/12/1995 13:00,0.000000,1.470000,218.000000,63.000000,-27.140000,-9999.000000,-9999.000000
2/12/1995 13:59,0.000000,0.980000,224.000000,65.000000,-27.090000,-9999.000000,-9999.000000
2/12/1995 15:00,0.000000,1.390000,227.000000,59.000000,-27.290000,-9999.000000,-9999.000000
2/12/1995 16:00,0.000000,1.730000,222.000000,64.000000,-26.750000,-9999.000000,-9999.000000
2/12/1995 16:59,0.000000,1.220000,220.000000,66.000000,-26.850000,-9999.000000,-9999.000000
2/12/1995 18:00,0.000000,1.760000,220.000000,69.000000,-27.050000,-9999.000000,-9999.000000
2/12/1995 19:00,0.000000,2.060000,223.000000,66.000000,-26.220000,-9999.000000,-9999.000000
2/12/1995 19:59,0.000000,2.290000,228.000000,57.000000,-26.230000,-9999.000000,-9999.000000
2/12/1995 21:00,0.000000,1.030000,224.000000,59.000000,-26.550000,-9999.000000,-9999.000000
2/12/1995 22:00,0.000000,2.260000,212.000000,59.000000,-25.460000,-9999.000000,-9999.000000
2/12/1995 22:59,0.000000,1.810000,217.000000,61.000000,-26.840000,-9999.000000,-9999.000000
3/12/1995 0:00,0.000000,2.540000,226.000000,67.000000,-25.480000,-9999.000000,-9999.000000
3/12/1995 1:00,0.000000,2.150000,221.000000,66.000000,-26.790000,-9999.000000,-9999.000000
3/12/1995 1:59,0.000000,2.470000,238.000000,70.000000,-25.810000,-9999.000000,-9999.000000
3/12/1995 3:00,0.000000,2.090000,224.000000,62.000000,-25.670000,-9999.000000,-9999.000000
3/12/1995 4:00,0.000000,1.490000,201.000000,65.000000,-26.210000,-9999.000000,-9999.000000
3/12/1995 4:59,0.000000,1.410000,192.000000,65.000000,-26.950000,-9999.000000,-9999.000000
3/12/1995 6:00,0.000000,1.630000,192.000000,62.000000,-28.030000,-9999.000000,-9999.000000
3/12/1995 7:00,0.000000,1.980000,196.000000,68.000000,-27.790000,-9999.000000,-9999.000000
3/12/1995 7:59,0.000000,1.600000,224.000000,65.000000,-29.070000,-9999.000000,-9999.000000
3/12/1995 9:00,0.000000,1.760000,221.000000,63.000000,-29.230000,-9999.000000,-9999.000000
3/12/1995 10:00,0.000000,1.810000,213.000000,66.000000,-29.670000,-9999.000000,-9999.000000
3/12/1995 10:59,0.000000,1.690000,205.000000,61.000000,-29.820000,-9999.000000,-9999.000000
3/12/1995 12:00,0.000000,1.450000,225.000000,66.000000,-29.890000,-9999.000000,-9999.000000
3/12/1995 13:00,0.000000,1.520000,224.000000,71.000000,-29.540000,-9999.000000,-9999.000000
3/12/1995 13:59,0.000000,1.640000,229.000000,61.000000,-29.190000,-9999.000000,-9999.000000
3/12/1995 15:00,0.000000,1.600000,223.000000,63.000000,-29.250000,-9999.000000,-9999.000000
3/12/1995 16:00,0.000000,1.660000,221.000000,62.000000,-28.940000,-9999.000000,-9999.000000
3/12/1995 16:59,0.000000,1.570000,211.000000,65.000000,-29.260000,-9999.000000,-9999.000000
3/12/1995 18:00,0.000000,1.420000,215.000000,65.000000,-29.180000,-9999.000000,-9999.000000
3/12/1995 19:00,0.000000,1.150000,214.000000,60.000000,-29.410000,-9999.000000,-9999.000000
3/12/1995 19:59,0.000000,2.160000,200.000000,63.000000,-30.150000,-9999.000000,-9999.000000
3/12/1995 21:00,0.000000,2.000000,209.000000,66.000000,-30.060000,-9999.000000,-9999.000000
3/12/1995 22:00,0.000000,2.160000,204.000000,66.000000,-29.930000,-9999.000000,-9999.000000
3/12/1995 22:59,0.000000,2.190000,198.000000,65.000000,-29.910000,-9999.000000,-9999.000000
4/12/1995 0:00,0.000000,2.280000,224.000000,64.000000,-29.480000,-9999.000000,-9999.000000
4/12/1995 1:00,0.000000,2.440000,224.000000,63.000000,-29.230000,-9999.000000,-9999.000000
4/12/1995 1:59,0.000000,2.540000,219.000000,66.000000,-29.000000,-9999.000000,-9999.000000
4/12/1995 3:00,0.000000,1.990000,215.000000,72.000000,-29.210000,-9999.000000,-9999.000000
4/12/1995 4:00,0.000000,2.150000,220.000000,59.000000,-28.400000,-9999.000000,-9999.000000
