Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
17/09/1986 13:30,35.151527,227.111845,0.575741,219.444000,374.468326,0.480651,0.587974
17/09/1986 14:30,26.827433,241.691864,0.451305,147.222000,271.619338,0.444757,0.543366
17/09/1986 15:30,17.349052,254.250617,0.298192,252.778000,143.479949,0.355563,1.000000
18/09/1986 06:30,16.350967,104.937660,0.281520,25.000000,137.288319,0.360242,0.181476
18/09/1986 07:30,25.860841,117.386620,0.436187,25.000000,269.334530,0.456120,0.100000
18/09/1986 08:30,34.261842,131.771048,0.562976,116.667000,380.633332,0.499421,0.307520
18/09/1986 09:30,40.785377,148.842160,0.653227,188.889000,462.704026,0.523213,0.409676
18/09/1986 10:30,44.489070,168.649888,0.700773,261.111000,504.799677,0.532073,0.519131
18/09/1986 11:30,44.616367,189.749266,0.702356,333.333000,502.633136,0.528583,0.665585
18/09/1986 12:30,41.136423,209.709400,0.657854,352.778000,463.640421,0.520548,0.763601
18/09/1986 13:30,34.770161,226.976266,0.570286,291.667000,381.045367,0.493496,0.768003
18/09/1986 14:30,26.462208,241.517022,0.445607,413.889000,263.688071,0.437046,1.000000
18/09/1986 15:30,16.996021,254.059895,0.292305,194.444000,148.306014,0.374715,1.000000
19/09/1986 06:30,16.121813,105.276227,0.277680,30.556000,142.784846,0.379633,0.213345
19/09/1986 07:30,25.609670,117.728982,0.432238,108.333000,274.134881,0.468228,0.396151
19/09/1986 08:30,33.976315,132.105566,0.558850,216.667000,391.207859,0.516795,0.555678
19/09/1986 09:30,40.456421,149.136843,0.648869,327.778000,476.681552,0.542334,0.690056
19/09/1986 10:30,44.118403,168.851750,0.696143,413.889000,522.325266,0.553896,0.795249
19/09/1986 11:30,44.221480,189.817121,0.697434,502.778000,523.596224,0.554203,0.963698
19/09/1986 12:30,40.740787,209.653602,0.652638,563.889000,480.649581,0.543653,1.000000
19/09/1986 13:30,34.388079,226.841353,0.564795,591.667000,396.470470,0.518173,1.000000
19/09/1986 14:30,26.096272,241.342679,0.439881,533.333000,282.151198,0.473470,1.000000
19/09/1986 15:30,16.642361,253.869283,0.286397,416.667000,151.351537,0.390080,1.000000
20/09/1986 06:30,15.891483,105.614300,0.273816,36.111000,157.948873,0.425637,0.228134
20/09/1986 07:30,25.357044,118.070156,0.428258,86.111000,295.608155,0.509311,0.292052
20/09/1986 08:30,33.689205,132.438010,0.554688,169.444000,419.451781,0.557949,0.405302
20/09/1986 09:30,40.126028,149.428670,0.644471,366.667000,498.183500,0.570344,0.738593
20/09/1986 10:30,43.746707,169.050893,0.691472,452.778000,537.421997,0.573432,0.845519
20/09/1986 11:30,43.825936,189.883642,0.692470,519.444000,529.964768,0.564647,0.983682
20/09/1986 12:30,40.344596,209.597881,0.647383,522.222000,478.111515,0.544864,1.000000
20/09/1986 13:30,34.005413,226.707025,0.559271,463.889000,386.327935,0.509617,1.000000
20/09/1986 14:30,25.729765,241.168777,0.434127,433.333000,269.275611,0.457594,1.000000
20/09/1986 15:30,16.288213,253.678739,0.280469,313.889000,140.603963,0.369830,1.000000
21/09/1986 06:30,15.659978,105.951738,0.269928,38.889000,173.079253,0.472860,0.224383
21/09/1986 07:30,25.102975,118.409995,0.424246,105.556000,294.159232,0.511316,0.359775
21/09/1986 08:30,33.400548,132.768232,0.550489,216.667000,422.657891,0.566181,0.514338
21/09/1986 09:30,39.794260,149.717512,0.640033,394.444000,505.471820,0.582371,0.783094
21/09/1986 10:30,43.374065,169.247206,0.686759,480.556000,549.664281,0.590185,0.877398
21/09/1986 11:30,43.429838,189.948719,0.687466,558.333000,551.334758,0.591355,1.000000
21/09/1986 12:30,39.947973,209.542133,0.642092,547.222000,501.070897,0.575408,1.000000
21/09/1986 13:30,33.622299,226.573199,0.553716,516.667000,412.416715,0.549178,1.000000
21/09/1986 14:30,25.362827,240.995260,0.428349,461.111000,291.293459,0.501402,1.000000
21/09/1986 15:30,15.933722,253.488222,0.274525,325.000000,153.695150,0.412782,1.000000
22/09/1986 06:30,15.427300,106.288402,0.266015,44.444000,157.376744,0.436036,0.281790
22/09/1986 07:30,24.847481,118.748352,0.420204,119.444000,291.342530,0.511001,0.411056
22/09/1986 08:30,33.110381,133.096089,0.546254,238.889000,414.331185,0.559012,0.578508
22/09/1986 09:30,39.461178,150.003239,0.635555,416.667000,495.206438,0.574236,0.844398
22/09/1986 10:30,43.000563,169.440584,0.682006,502.778000,540.212955,0.583746,0.934069
22/09/1986 11:30,43.033290,190.012247,0.682423,583.333000,542.632370,0.585988,1.000000
22/09/1986 12:30,39.551038,209.486255,0.636765,541.667000,491.875087,0.569248,1.000000
22/09/1986 13:30,33.238870,226.439796,0.548131,525.000000,405.200956,0.544756,1.000000
22/09/1986 14:30,24.995599,240.822070,0.422549,444.444000,283.821655,0.494965,1.000000
22/09/1986 15:30,15.579031,253.297691,0.268567,305.556000,146.922635,0.403117,1.000000
23/09/1986 06:30,15.193455,106.624151,0.262079,47.222000,182.177431,0.512038,0.258974
23/09/1986 07:30,24.590580,119.085083,0.416131,133.333000,313.150329,0.554309,0.426952
23/09/1986 08:30,32.818744,133.421438,0.541983,252.778000,448.195988,0.609118,0.565886
23/09/1986 09:30,39.126847,150.285727,0.631039,547.222000,522.710935,0.610118,1.000000
23/09/1986 10:30,42.626287,169.630921,0.677214,650.000000,563.116765,0.612451,1.000000
23/09/1986 11:30,42.636396,190.074125,0.677343,705.556000,564.113111,0.613402,1.000000
